id,city,state,direct_flight_dc,recovery,city_lobbying,state_lobbying,county_lobbying,pop_r,land_r,water_r,senior_r,student_r,ethnic_r,mincome_r,unemp_r,poverty_r,gini_r,city_taxshare_r,city_propertytaxshare_r,city_intgovrevenueshare_r,houdem_r,sendem_r,govdem_r,diverge1_r,diverge2_r,st_airexp_r,city_airexp_r
1.0,Abilene,TX,0,10008.2919921875,240000.0,80000.0,0.0,117063.0,0.10679280012845993,0.005413453094661236,12.482190132141113,15.111599922180176,0.3414560854434967,41.459999084472656,7.961711883544922,14.166790008544922,0.4496000111103058,0.4938931465148926,0.19753006100654602,0.08857017755508423,0.0,0.0,0.0,-2.3183538913726807,0.9955152273178101,8.488834282616153e-05,0.056996431201696396
2.0,Addison,IL,0,167.0749969482422,0.0,280000.0,860000.0,36942.0,0.009768212214112282,0.00020995810336899012,10.838950157165527,19.459550857543945,0.2973146140575409,57.012001037597656,11.641969680786133,10.043669700622559,0.43389999866485596,0.3742976188659668,0.21308645606040955,0.21518516540527344,0.6666666865348816,1.0,1.0,-3.130420684814453,1.07609224319458,0.00018747613648883998,0.0
3.0,Agawam,MA,0,0.0,0.0,0.0,0.0,28438.0,0.023309798911213875,0.00104227801784873,17.020530700683594,16.17966079711914,0.12126539647579193,68.13999938964844,7.052073001861572,17.600629806518555,0.38190001249313354,0.5642238855361938,0.5559369325637817,0.310015469789505,1.0,1.0,1.0,-2.4346790313720703,3.4583303928375244,0.007960466668009758,0.0
4.0,Aiken,SC,0,29856.087890625,0.0,0.0,0.0,29524.0,0.020696580410003662,0.00014166239998303354,21.921489715576172,14.718429565429688,0.4680126905441284,52.770999908447266,7.9112467765808105,14.037779808044434,0.46140000224113464,0.4686512351036072,0.19585572183132172,0.11091577261686325,0.0,0.0,0.0,-3.578998327255249,1.29426908493042,0.00013516226317733526,0.014387689530849457
5.0,Akron,OH,1,130296.375,290000.0,578000.0,240000.0,199110.0,0.06203258037567139,0.0003399733977857977,12.747469902038574,15.945899963378906,0.5111973285675049,32.564998626708984,16.31045913696289,22.248380661010742,0.47040000557899475,0.4575941860675812,0.06845924258232117,0.17202000319957733,1.0,0.5,0.6666666865348816,-2.953244209289551,1.6571141481399536,0.0,0.00222971779294312
6.0,Alameda,CA,0,8925.310546875,325000.0,3913000.0,670000.0,73812.0,0.010610770434141159,0.0123488400131464,12.64445972442627,15.505620002746582,0.6487876176834106,71.70899963378906,10.106329917907715,6.699059963226318,0.4498000144958496,0.43151965737342834,0.24431727826595306,0.07055893540382385,1.0,1.0,0.3333333432674408,-2.668616533279419,1.605402946472168,1.1495904800540302e-05,0.0
7.0,Alamogordo,NM,0,1130.9517822265625,0.0,360000.0,0.0,30403.0,0.02143276110291481,1.2332100595813245e-05,16.31290054321289,16.12343978881836,0.3754090964794159,40.18899917602539,9.557741165161133,15.401249885559082,0.44830000400543213,0.3783957362174988,0.0720142126083374,0.2392909824848175,0.6666666865348816,0.8333333134651184,0.6666666865348816,-4.882649898529053,1.2727034091949463,0.00017751155246514827,0.010739465244114399
8.0,Albany,GA,0,23493.0546875,280000.0,0.0,0.0,77434.0,0.05512529984116554,0.000761955336201936,11.697569847106934,18.20210075378418,0.42267459630966187,27.399999618530273,19.779130935668945,31.0892391204834,0.5299000144004822,0.0996554046869278,0.052390482276678085,0.22742711007595062,1.0,0.0,0.0,-1.5330678224563599,1.5489965677261353,0.00011058442032663152,0.022511666640639305
9.0,Albany,NY,1,8817924.0,0.0,759000.0,0.0,97856.0,0.02138821966946125,0.0005477647064253688,12.17255973815918,12.474069595336914,0.572458028793335,40.40399932861328,10.600150108337402,18.581600189208984,0.4643999934196472,0.24329787492752075,0.21347150206565857,0.3571648895740509,1.0,1.0,1.0,-2.9038004875183105,2.8367090225219727,0.0007049534469842911,0.0
10.0,Albany,OR,0,8294.478515625,0.0,603000.0,70000.0,50158.0,0.017537130042910576,0.00021077939891256392,12.643750190734863,17.69257926940918,0.21924220025539398,44.72999954223633,12.463459968566895,17.44322967529297,0.4163999855518341,0.46471908688545227,0.3676859140396118,0.12745460867881775,1.0,0.8333333134651184,1.0,-3.8009722232818604,1.1181665658950806,0.000254911050433293,0.007745801936835051
